location,price,size,rooms,price/m2,bathrooms,type,region
Urbanitzacions de Llevant (Tarragona Capital),310000,188,3,1648.94,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),230000,122,4,1885.25,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),135000,81,2,1666.67,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),285000,150,3,1900.0,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),650000,314,4,2070.06,4,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),370000,334,5,1107.78,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),320000,186,4,1720.43,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),395000,437,6,903.89,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),418000,256,4,1632.81,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),310000,188,3,1648.94,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),660000,460,5,1434.78,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),418000,313,4,1335.46,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),780000,300,4,2600.0,4,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),504000,244,4,2065.57,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),520000,226,5,2300.88,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),293000,164,3,1786.59,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),160000,86,2,1860.47,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),205000,69,2,2971.01,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),47500,59,3,805.08,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),275000,165,3,1666.67,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),795000,287,4,2770.03,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),530000,340,5,1558.82,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),187000,179,5,1044.69,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),130000,91,3,1428.57,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),398000,177,4,2248.59,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),395000,437,5,903.89,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),239000,180,5,1327.78,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),134999,75,2,1799.99,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),350000,160,4,2187.5,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),280000,140,3,2000.0,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),750000,437,5,1716.25,5,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),205000,78,2,2628.21,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),230000,95,2,2421.05,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),341200,121,4,2819.83,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),590000,293,3,2013.65,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),693600,224,5,3096.43,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),521400,295,4,1767.46,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),230000,160,4,1437.5,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),75000,70,2,1071.43,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),280000,140,3,2000.0,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),595000,490,3,1214.29,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),398000,315,4,1263.49,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),230000,125,4,1840.0,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),145000,113,3,1283.19,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),990000,516,5,1918.6,4,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),790000,521,6,1516.31,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),154999,90,2,1722.21,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),595000,500,3,1190.0,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),890000,412,6,2160.19,5,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),350600,121,4,2897.52,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),99800,89,3,1121.35,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),551500,319,7,1728.84,4,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),254000,182,3,1395.6,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),440000,266,5,1654.14,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),239500,212,4,1129.72,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),875000,262,5,3339.69,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),56700,67,3,846.27,1,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),350000,301,7,1162.79,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),300000,90,4,3333.33,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),850000,450,6,1888.89,5,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),665000,460,4,1445.65,5,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),580000,478,6,1213.39,5,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),285000,150,3,1900.0,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),145000,113,4,1283.19,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),395000,437,5,903.89,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),258888,154,5,1681.09,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),380000,340,6,1117.65,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),461000,240,5,1920.83,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),399996,450,5,888.88,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),438000,275,4,1592.73,2,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),250000,155,5,1612.9,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),598000,391,5,1529.41,4,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),950000,380,6,2500.0,4,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),138000,97,3,1422.68,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),410000,132,4,3106.06,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),398000,315,4,1263.49,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),850000,450,6,1888.89,5,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),598000,391,5,1529.41,4,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),425000,440,5,965.91,4,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),875000,262,5,3339.69,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),268000,134,3,2000.0,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),460000,151,4,3046.36,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),590000,293,3,2013.65,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),790000,521,6,1516.31,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),585000,292,4,2003.42,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),250000,155,5,1612.9,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),461000,240,5,1920.83,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),580000,478,6,1213.39,5,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),103500,75,2,1380.0,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),595000,490,3,1214.29,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),230000,160,4,1437.5,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),540000,265,4,2037.74,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),520000,226,5,2300.88,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),890000,412,6,2160.19,5,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),520000,226,5,2300.88,3,Duplex,tarragona
Urbanitzacions de Llevant (Tarragona Capital),349000,319,6,1094.04,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),398000,177,4,2248.59,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),160000,70,3,2285.71,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),750000,383,4,1958.22,4,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),190000,111,3,1711.71,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),239000,180,5,1327.78,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),195000,100,4,1950.0,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),540000,265,4,2037.74,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),600000,350,6,1714.29,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),795000,287,4,2770.03,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),750000,437,5,1716.25,5,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),293000,131,3,2236.64,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),110505,45,1,2455.67,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),395000,170,4,2323.53,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),239500,198,5,1209.6,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),274000,175,3,1565.71,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),425000,440,5,965.91,4,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),665000,460,4,1445.65,5,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),293000,131,3,2236.64,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),990000,516,5,1918.6,4,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),450000,335,3,1343.28,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),329000,107,4,3074.77,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),275000,165,3,1666.67,3,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),395000,437,6,903.89,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),350000,160,4,2187.5,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),125000,33,1,3787.88,1,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),438000,275,4,1592.73,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),150500,119,4,1264.71,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),230000,122,4,1885.25,2,Piso,tarragona
Urbanitzacions de Llevant (Tarragona Capital),186000,115,3,1617.39,2,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),950000,380,6,2500.0,4,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),400000,260,4,1538.46,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),551500,319,7,1728.84,4,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),350000,301,7,1162.79,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),400000,260,4,1538.46,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),390000,276,5,1413.04,3,Piso,tarragones
Urbanitzacions de Llevant (Tarragona Capital),254000,182,3,1395.6,3,Casa,tarragona
Urbanitzacions de Llevant (Tarragona Capital),239500,212,4,1129.72,3,Casa,tarragona
Urbanitzacions del Nord (Lloret de Mar),425000,301,6,1411.96,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),220000,83,3,2650.6,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),102600,167,4,614.37,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),410000,240,4,1708.33,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),348000,100,3,3480.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),535000,401,5,1334.16,4,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),168000,144,3,1166.67,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),465000,235,3,1978.72,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),320000,200,4,1600.0,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),130000,150,3,866.67,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),159000,120,3,1325.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),40000,50,2,800.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),465000,250,4,1860.0,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),450000,430,4,1046.51,2,Fincas_rustica,girona
Urbanitzacions del Nord (Lloret de Mar),430000,286,5,1503.5,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),258000,252,4,1023.81,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),210000,210,3,1000.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),199500,120,2,1662.5,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),159000,90,3,1766.67,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),249000,188,4,1324.47,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),179000,120,4,1491.67,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),175600,125,3,1404.8,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),180000,181,4,994.48,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),60000,80,2,750.0,1,Fincas_rustica,girona
Urbanitzacions del Nord (Lloret de Mar),235000,122,3,1926.23,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),215000,217,5,990.78,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),450000,286,5,1573.43,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),218500,155,3,1409.68,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),365000,250,6,1460.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),225000,186,3,1209.68,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),154500,150,2,1030.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),159000,79,2,2012.66,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),208000,121,3,1719.01,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),450000,286,5,1573.43,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),159000,90,3,1766.67,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),705000,379,5,1860.16,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),465000,250,4,1860.0,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),320000,200,4,1600.0,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),265000,251,4,1055.78,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),350000,159,5,2201.26,4,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),179000,120,4,1491.67,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),595000,250,6,2380.0,5,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),265000,180,3,1472.22,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),149000,135,3,1103.7,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),175600,125,3,1404.8,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),83000,100,3,830.0,1,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),421000,243,3,1732.51,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),315000,240,4,1312.5,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),117000,136,3,860.29,1,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),530000,400,6,1325.0,5,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),310000,200,4,1550.0,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),315000,192,4,1640.62,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),199500,120,2,1662.5,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),168000,144,3,1166.67,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),218500,155,3,1409.68,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),235000,122,3,1926.23,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),200000,237,4,843.88,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),125000,165,3,757.58,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),315000,150,4,2100.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),369000,150,5,2460.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),425000,301,6,1411.96,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),315000,250,6,1260.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),178000,120,4,1483.33,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),125000,85,3,1470.59,1,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),252000,230,4,1095.65,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),310000,182,5,1703.3,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),196200,175,4,1121.14,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),280000,150,3,1866.67,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),265000,251,4,1055.78,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),315000,192,4,1640.62,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),159000,120,3,1325.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),705000,379,5,1860.16,4,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),178000,136,3,1308.82,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),208000,121,3,1719.01,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),249000,130,3,1915.38,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),40000,50,2,800.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),145000,100,3,1450.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),115000,130,3,884.62,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),171616,93,3,1845.33,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),97900,51,1,1919.61,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),410000,240,4,1708.33,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),210000,210,3,1000.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),135000,100,2,1350.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),569000,350,5,1625.71,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),258000,252,4,1023.81,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),130000,150,3,866.67,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),160000,140,3,1142.86,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),250000,237,3,1054.85,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),97900,51,1,1919.61,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),159000,85,3,1870.59,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),200000,237,4,843.88,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),145000,100,3,1450.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),159000,85,3,1870.59,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),171616,93,3,1845.33,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),350000,159,5,2201.26,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),154500,150,2,1030.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),340000,290,4,1172.41,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),151200,92,3,1643.48,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),240000,120,4,2000.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),255000,150,3,1700.0,3,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),210000,85,3,2470.59,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),355000,200,5,1775.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),178000,120,4,1483.33,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),349000,190,7,1836.84,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),500000,270,4,1851.85,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),210000,85,3,2470.59,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),214000,189,3,1132.28,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),125000,165,3,757.58,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),117000,136,3,860.29,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),210000,120,4,1750.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),96000,60,2,1600.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),126000,117,4,1076.92,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),232000,200,3,1160.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),125000,85,3,1470.59,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),96000,70,2,1371.43,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),60000,80,2,750.0,1,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),150000,90,3,1666.67,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),140000,155,3,903.23,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),138600,106,4,1307.55,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),179000,110,3,1627.27,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),263000,149,3,1765.1,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),232000,200,3,1160.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),235000,110,3,2136.36,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),355000,200,5,1775.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),299950,230,4,1304.13,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),138600,105,4,1320.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),569000,390,4,1458.97,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),151200,92,3,1643.48,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),410000,330,4,1242.42,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),218500,155,3,1409.68,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),138600,105,4,1320.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),229000,300,5,763.33,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),160000,112,3,1428.57,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),108000,270,4,400.0,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),214000,189,3,1132.28,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),690000,450,5,1533.33,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),170000,190,6,894.74,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),155000,136,3,1139.71,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),180000,181,3,994.48,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),365000,431,5,846.87,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),148000,80,2,1850.0,1,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),155000,75,3,2066.67,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),142000,90,2,1577.78,1,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),215000,178,3,1207.87,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),83000,100,3,830.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),215000,178,3,1207.87,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),569000,389,4,1462.72,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),569000,389,4,1462.72,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),140000,120,3,1166.67,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),399500,200,4,1997.5,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),399500,200,4,1997.5,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),489000,343,4,1425.66,4,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),99000,122,5,811.48,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),480000,260,5,1846.15,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),163200,56,2,2914.29,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),155000,136,3,1139.71,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),150000,173,3,867.05,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),570000,240,6,2375.0,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),229000,150,4,1526.67,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),140000,140,3,1000.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),270000,210,5,1285.71,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),340000,290,4,1172.41,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),156000,76,2,2052.63,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),140000,140,3,1000.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),480000,260,5,1846.15,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),196200,175,4,1121.14,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),489000,343,4,1425.66,4,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),140000,155,3,903.23,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),265000,180,3,1472.22,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),360000,250,6,1440.0,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),297000,113,4,2628.32,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),159000,150,2,1060.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),526800,350,4,1505.14,3,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),360000,150,3,2400.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),148000,80,2,1850.0,1,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),160000,100,3,1600.0,2,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),99000,122,5,811.48,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),84000,70,2,1200.0,1,Piso,selva
Urbanitzacions del Nord (Lloret de Mar),180000,181,4,994.48,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),102600,167,4,614.37,3,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),138600,106,4,1307.55,2,Piso,girona
Urbanitzacions del Nord (Lloret de Mar),315000,250,6,1260.0,2,Casa,girona
Urbanitzacions del Nord (Lloret de Mar),369000,150,5,2460.0,2,Piso,selva
